date ,area,industry,occupation,number_of_jobs 
2011,London,Information and communication,Skilled Trades Occupations,9821
2011,London,Financial and insurance activities,Skilled Trades Occupations,1801
2011,London,Real estate,Skilled Trades Occupations,2493
2011,London,"Professional, scientific and technical",Skilled Trades Occupations,11657
2011,London,Administrative and support service activities,Skilled Trades Occupations,12892
2011,London,Public administration and defence; compulsory social security,Skilled Trades Occupations,3846
2011,London,Education,Skilled Trades Occupations,4512
2011,London,Human health and social work activities,Skilled Trades Occupations,4434
2011,London,"Arts, entertainment and recreation",Skilled Trades Occupations,3982
2011,London,Other service activities,Skilled Trades Occupations,5227
2011,London,Total in all industries,Skilled Trades Occupations,313602
2011,London,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1142
2011,London,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",6492
2011,London,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",3675
2011,London,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",9907
2011,London,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",170935
2011,London,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",28797
2011,London,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",19466
2011,London,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",6184
2011,London,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",9803
2011,London,Real estate,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",2988
2011,London,"Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",13335
2011,London,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",23812
2011,London,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",13644
2011,London,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",70941
2011,London,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",123325
2011,London,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",11221
2011,London,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",32433
2011,London,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",548100
2011,London,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",14485
2011,London,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",26440
2011,London,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",41233
2011,London,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",21811
2011,London,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",35108
2011,London,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",119215
2011,London,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",107348
2011,London,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",4502
2011,London,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",3719
2011,London,Real estate,"Process, Plant And Machine Operatives; and Elementary Occupations",2860
2011,London,"Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",8043
2011,London,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",91670
2011,London,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",8401
2011,London,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",32301
2011,London,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",20563
2011,London,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",12490
2011,London,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",9644
2011,London,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",559833
2011,London,Primary and utilities,Total in all occupations,45548
2011,London,Manufacturing,Total in all occupations,167726
2011,London,Construction,Total in all occupations,308334
2011,London,Wholesale and motor trades,Total in all occupations,103892
2011,London,Retail ,Total in all occupations,338856
2011,London,Transportation and storage,Total in all occupations,231921
2011,London,Accommodation and food service activities,Total in all occupations,224788
2011,London,Information and communication,Total in all occupations,305847
2011,London,Financial and insurance activities,Total in all occupations,384545
2011,London,Real estate,Total in all occupations,56983
2011,London,"Professional, scientific and technical",Total in all occupations,497497
2011,London,Administrative and support service activities,Total in all occupations,222552
2011,London,Public administration and defence; compulsory social security,Total in all occupations,301857
